t,SampledSignalSource_SRC1_out,DelaySmooth_DS1_out,Ieeest_PSS1_vss
4.7625000000000499e+00,1.0000000000000000e+00,9.9999999999931455e-01,1.0024519752542864e+00
4.7666666666667163e+00,1.0000000000000000e+00,9.9999999999944122e-01,1.0024417798981478e+00
4.7708333333333828e+00,1.0000000000000000e+00,9.9999999999957234e-01,1.0024316268618445e+00
4.7750000000000492e+00,1.0000000000000000e+00,9.9999999999970646e-01,1.0024215159708811e+00
4.7791666666667156e+00,1.0000000000000000e+00,9.9999999999984246e-01,1.0024114470519017e+00
4.7833333333333821e+00,1.0000000000000000e+00,9.9999999999997957e-01,1.0024014199326969e+00
4.7875000000000485e+00,1.0000000000000000e+00,1.0000000000001161e+00,1.0023914344422149e+00
4.7916666666667149e+00,1.0000000000000000e+00,1.0000000000002509e+00,1.0023814904105686e+00
4.7958333333333814e+00,1.0000000000000000e+00,1.0000000000003819e+00,1.0023715876690469e+00
4.8000000000000478e+00,1.0000000000000000e+00,1.0000000000005087e+00,1.0023617260501241e+00
4.8041666666667142e+00,1.0000000000000000e+00,1.0000000000006284e+00,1.0023519053874677e+00
4.8083333333333806e+00,1.0000000000000000e+00,1.0000000000007399e+00,1.0023421255159481e+00
4.8125000000000471e+00,1.0000000000000000e+00,1.0000000000008409e+00,1.0023323862716502e+00
4.8166666666667135e+00,1.0000000000000000e+00,1.0000000000009297e+00,1.0023226874918798e+00
4.8208333333333799e+00,1.0000000000000000e+00,1.0000000000010039e+00,1.0023130290151738e+00
4.8250000000000464e+00,1.0000000000000000e+00,1.0000000000010616e+00,1.0023034106813111e+00
4.8291666666667128e+00,1.0000000000000000e+00,1.0000000000011000e+00,1.0022938323313197e+00
4.8333333333333792e+00,1.0000000000000000e+00,1.0000000000011173e+00,1.0022842938074876e+00
4.8375000000000457e+00,1.0000000000000000e+00,1.0000000000011102e+00,1.0022747949533715e+00
4.8416666666667121e+00,1.0000000000000000e+00,1.0000000000011895e+00,1.0022653353388147e+00
4.8458333333333785e+00,1.0000000000000000e+00,1.0000000000012728e+00,1.0022559150030748e+00
4.8500000000000449e+00,1.0000000000000000e+00,1.0000000000013474e+00,1.0022465338172657e+00
4.8541666666667114e+00,1.0000000000000000e+00,1.0000000000014118e+00,1.0022371916252484e+00
4.8583333333333778e+00,1.0000000000000000e+00,1.0000000000014655e+00,1.0022278882719780e+00
4.8625000000000442e+00,1.0000000000000000e+00,1.0000000000015072e+00,1.0022186236035104e+00
4.8666666666667107e+00,1.0000000000000000e+00,1.0000000000015354e+00,1.0022093974670068e+00
4.8708333333333771e+00,1.0000000000000000e+00,1.0000000000015490e+00,1.0022002097107383e+00
4.8750000000000435e+00,1.0000000000000000e+00,1.0000000000015470e+00,1.0021910601840918e+00
4.8791666666667100e+00,1.0000000000000000e+00,1.0000000000015274e+00,1.0021819487375727e+00
4.8833333333333764e+00,1.0000000000000000e+00,1.0000000000014893e+00,1.0021728752228145e+00
4.8875000000000428e+00,1.0000000000000000e+00,1.0000000000014309e+00,1.0021638394925789e+00
4.8916666666667092e+00,1.0000000000000000e+00,1.0000000000013511e+00,1.0021548414007633e+00
4.8958333333333757e+00,1.0000000000000000e+00,1.0000000000012481e+00,1.0021458808024060e+00
4.9000000000000421e+00,1.0000000000000000e+00,1.0000000000011204e+00,1.0021369575536900e+00
4.9041666666667085e+00,1.0000000000000000e+00,1.0000000000009666e+00,1.0021280715119492e+00
4.9083333333333750e+00,1.0000000000000000e+00,1.0000000000007849e+00,1.0021192225356723e+00
4.9125000000000414e+00,1.0000000000000000e+00,1.0000000000005731e+00,1.0021104104845093e+00
4.9166666666667078e+00,1.0000000000000000e+00,1.0000000000003302e+00,1.0021016352192751e+00
4.9208333333333742e+00,1.0000000000000000e+00,1.0000000000000537e+00,1.0020928966019542e+00
4.9250000000000407e+00,1.0000000000000000e+00,9.9999999999974232e-01,1.0020841944957080e+00
4.9291666666667071e+00,1.0000000000000000e+00,9.9999999999939371e-01,1.0020755287648779e+00
4.9333333333333735e+00,1.0000000000000000e+00,9.9999999999900624e-01,1.0020668992749904e+00
4.9375000000000400e+00,1.0000000000000000e+00,9.9999999999861455e-01,1.0020583057298764e+00
4.9416666666667064e+00,1.0000000000000000e+00,9.9999999999841560e-01,1.0020497471140175e+00
4.9458333333333728e+00,1.0000000000000000e+00,9.9999999999821865e-01,1.0020412241331742e+00
4.9500000000000393e+00,1.0000000000000000e+00,9.9999999999802580e-01,1.0020327366395281e+00
4.9541666666667057e+00,1.0000000000000000e+00,9.9999999999783884e-01,1.0020242844856271e+00
4.9583333333333721e+00,1.0000000000000000e+00,9.9999999999766032e-01,1.0020158675243735e+00
4.9625000000000385e+00,1.0000000000000000e+00,9.9999999999749245e-01,1.0020074856090131e+00
4.9666666666667050e+00,1.0000000000000000e+00,9.9999999999733735e-01,1.0019991385931211e+00
4.9708333333333714e+00,1.0000000000000000e+00,9.9999999999719824e-01,1.0019908263305914e+00
4.9750000000000378e+00,1.0000000000000000e+00,9.9999999999707756e-01,1.0019825486756260e+00
4.9791666666667043e+00,1.0000000000000000e+00,9.9999999999697842e-01,1.0019743054827195e+00
4.9833333333333707e+00,1.0000000000000000e+00,9.9999999999690370e-01,1.0019660966066517e+00
4.9875000000000371e+00,1.0000000000000000e+00,9.9999999999685707e-01,1.0019579219024703e+00
4.9916666666667036e+00,1.0000000000000000e+00,9.9999999999684175e-01,1.0019497812254841e+00
4.9958333333333700e+00,1.0000000000000000e+00,9.9999999999686118e-01,1.0019416744312470e+00
5.0000000000000364e+00,1.0000000000000000e+00,9.9999999999691958e-01,1.0019336013755495e+00
