t,Bus_Bus 1_Vm,Genrou_DV1_speed,Ieeet1_DV3_efd
1.420833000000e+00,9.648445844700e-01,9.945232900000e-01,2.533428190000e+00
1.425000000000e+00,9.650198817300e-01,9.949877900000e-01,2.534854410000e+00
1.429167000000e+00,9.652185440100e-01,9.954551500000e-01,2.536241770000e+00
1.433333000000e+00,9.654395580300e-01,9.959244700000e-01,2.537587170000e+00
1.437500000000e+00,9.656818509100e-01,9.963949300000e-01,2.538888220000e+00
1.441667000000e+00,9.659441709500e-01,9.968656300000e-01,2.540140630000e+00
1.445833000000e+00,9.662203192700e-01,9.973354900000e-01,2.541340590000e+00
1.450000000000e+00,9.665234088900e-01,9.978038700000e-01,2.542484760000e+00
1.454167000000e+00,9.668325185800e-01,9.982700300000e-01,2.543568850000e+00
1.458333000000e+00,9.671648740800e-01,9.987328100000e-01,2.544588330000e+00
1.462500000000e+00,9.675009250600e-01,9.991918800000e-01,2.545539860000e+00
1.466667000000e+00,9.678562879600e-01,9.996461300000e-01,2.546419380000e+00
1.470833000000e+00,9.682129621500e-01,1.000095010000e+00,2.547222850000e+00
1.475000000000e+00,9.685850143400e-01,1.000537630000e+00,2.547947410000e+00
1.479167000000e+00,9.689564704900e-01,1.000973580000e+00,2.548589470000e+00
1.483333000000e+00,9.693390727000e-01,1.001401780000e+00,2.549146180000e+00
1.487500000000e+00,9.697195291500e-01,1.001821880000e+00,2.549615140000e+00
1.491667000000e+00,9.701073765800e-01,1.002233030000e+00,2.549993520000e+00
1.495833000000e+00,9.704934358600e-01,1.002634640000e+00,2.550279860000e+00
1.500000000000e+00,9.708777666100e-01,1.003026130000e+00,2.550472500000e+00
1.504167000000e+00,9.712641835200e-01,1.003406880000e+00,2.550570010000e+00
1.508333000000e+00,9.716453552200e-01,1.003776310000e+00,2.550571920000e+00
1.512500000000e+00,9.720254540400e-01,1.004133820000e+00,2.550477270000e+00
1.516667000000e+00,9.723997712100e-01,1.004479050000e+00,2.550286290000e+00
1.520833000000e+00,9.727699160600e-01,1.004811170000e+00,2.549999240000e+00
1.525000000000e+00,9.731339216200e-01,1.005129930000e+00,2.549616580000e+00
1.529167000000e+00,9.734910130500e-01,1.005434870000e+00,2.549139260000e+00
1.533333000000e+00,9.738416671800e-01,1.005725500000e+00,2.548568730000e+00
1.537500000000e+00,9.741828441600e-01,1.006001350000e+00,2.547906160000e+00
1.541667000000e+00,9.745177030600e-01,1.006262060000e+00,2.547153950000e+00
1.545833000000e+00,9.748404026000e-01,1.006507160000e+00,2.546314240000e+00
1.550000000000e+00,9.751570820800e-01,1.006736520000e+00,2.545389180000e+00
1.554167000000e+00,9.754592180300e-01,1.006949540000e+00,2.544381620000e+00
1.558333000000e+00,9.757555127100e-01,1.007146000000e+00,2.543294910000e+00
1.562500000000e+00,9.760349392900e-01,1.007325770000e+00,2.542131660000e+00
1.566667000000e+00,9.763089418400e-01,1.007488370000e+00,2.540895460000e+00
1.570833000000e+00,9.765636920900e-01,1.007633690000e+00,2.539590360000e+00
1.575000000000e+00,9.768134951600e-01,1.007761600000e+00,2.538219450000e+00
1.579167000000e+00,9.770419597600e-01,1.007871750000e+00,2.536787030000e+00
1.583333000000e+00,9.772657156000e-01,1.007964130000e+00,2.535297870000e+00
1.587500000000e+00,9.774661660200e-01,1.008038640000e+00,2.533755540000e+00
1.591667000000e+00,9.776625037200e-01,1.008095030000e+00,2.532164570000e+00
1.595833000000e+00,9.778336882600e-01,1.008133290000e+00,2.530529980000e+00
1.600000000000e+00,9.780011773100e-01,1.008153560000e+00,2.528856040000e+00
1.604167000000e+00,9.781421423000e-01,1.008155700000e+00,2.527147530000e+00
1.608333000000e+00,9.782798886300e-01,1.008139730000e+00,2.525410180000e+00
1.612500000000e+00,9.783902168300e-01,1.008105870000e+00,2.523647790000e+00
1.616667000000e+00,9.784978032100e-01,1.008054140000e+00,2.521865840000e+00
1.620833000000e+00,9.785776734400e-01,1.007984760000e+00,2.520070080000e+00
1.625000000000e+00,9.786552786800e-01,1.007897730000e+00,2.518264530000e+00
1.629167000000e+00,9.787056446100e-01,1.007793550000e+00,2.516454940000e+00
1.633333000000e+00,9.787542223900e-01,1.007672190000e+00,2.514646530000e+00
1.637500000000e+00,9.787769317600e-01,1.007534270000e+00,2.512843610000e+00
1.641667000000e+00,9.787983894300e-01,1.007379890000e+00,2.511051650000e+00
1.645833000000e+00,9.787961244600e-01,1.007209540000e+00,2.509275910000e+00
1.650000000000e+00,9.787932634400e-01,1.007023450000e+00,2.507520440000e+00
1.654167000000e+00,9.787697196000e-01,1.006822470000e+00,2.505790000000e+00
1.658333000000e+00,9.787462353700e-01,1.006606700000e+00,2.504089590000e+00
1.662500000000e+00,9.787060022400e-01,1.006376860000e+00,2.502422810000e+00
1.666667000000e+00,9.786664843600e-01,1.006133440000e+00,2.500793930000e+00
1.670833000000e+00,9.786149859400e-01,1.005877140000e+00,2.499206780000e+00
1.675000000000e+00,9.785648584400e-01,1.005608560000e+00,2.497664690000e+00
1.679167000000e+00,9.785079360000e-01,1.005328300000e+00,2.496170520000e+00
1.683333000000e+00,9.784530997300e-01,1.005037190000e+00,2.494727850000e+00
1.687500000000e+00,9.783972501800e-01,1.004735830000e+00,2.493338110000e+00
1.691667000000e+00,9.783439040200e-01,1.004424930000e+00,2.492003920000e+00
1.695833000000e+00,9.782955050500e-01,1.004105690000e+00,2.490726950000e+00
1.700000000000e+00,9.782500863100e-01,1.003778340000e+00,2.489507680000e+00
1.704167000000e+00,9.782152771900e-01,1.003444190000e+00,2.488347530000e+00
1.708333000000e+00,9.781837463400e-01,1.003103850000e+00,2.487246750000e+00
1.712500000000e+00,9.781683087300e-01,1.002758150000e+00,2.486204620000e+00
1.716667000000e+00,9.781609177600e-01,1.002408030000e+00,2.485220910000e+00
1.720833000000e+00,9.781655669200e-01,1.002054570000e+00,2.484294410000e+00
1.725000000000e+00,9.781831502900e-01,1.001698370000e+00,2.483423710000e+00
1.729167000000e+00,9.782145619400e-01,1.001340510000e+00,2.482606410000e+00
1.733333000000e+00,9.782603979100e-01,1.000982050000e+00,2.481840610000e+00
1.737500000000e+00,9.783213138600e-01,1.000623580000e+00,2.481123210000e+00
1.741667000000e+00,9.783974885900e-01,1.000266190000e+00,2.480451110000e+00
1.745833000000e+00,9.784891605400e-01,9.999109500000e-01,2.479821210000e+00
1.750000000000e+00,9.785885810900e-01,9.995584500000e-01,2.479229450000e+00
1.754167000000e+00,9.787178635600e-01,9.992098200000e-01,2.478672030000e+00
1.758333000000e+00,9.788473844500e-01,9.988658400000e-01,2.478144650000e+00
1.762500000000e+00,9.790058732000e-01,9.985274100000e-01,2.477643010000e+00
1.766667000000e+00,9.791635274900e-01,9.981951700000e-01,2.477162840000e+00
1.770833000000e+00,9.793480038600e-01,9.978703300000e-01,2.476699350000e+00
1.775000000000e+00,9.795305132900e-01,9.975532300000e-01,2.476247790000e+00
1.779167000000e+00,9.797368645700e-01,9.972450100000e-01,2.475803850000e+00
1.783333000000e+00,9.799399972000e-01,9.969461600000e-01,2.475362780000e+00
1.787500000000e+00,9.801630973800e-01,9.966574900000e-01,2.474920510000e+00
1.791667000000e+00,9.803819060300e-01,9.963796100000e-01,2.474472520000e+00
1.795833000000e+00,9.806161522900e-01,9.961133000000e-01,2.474015240000e+00
1.800000000000e+00,9.808451533300e-01,9.958589100000e-01,2.473544120000e+00
1.804167000000e+00,9.810848832100e-01,9.956172100000e-01,2.473056080000e+00
1.808333000000e+00,9.813184738200e-01,9.953885700000e-01,2.472547770000e+00
1.812500000000e+00,9.815579652800e-01,9.951735100000e-01,2.472016330000e+00
1.816667000000e+00,9.817908406300e-01,9.949724100000e-01,2.471458910000e+00
1.820833000000e+00,9.820249676700e-01,9.947857900000e-01,2.470873830000e+00
1.825000000000e+00,9.822521805800e-01,9.946137700000e-01,2.470258710000e+00
1.829167000000e+00,9.824765920600e-01,9.944567100000e-01,2.469611880000e+00
1.833333000000e+00,9.826938509900e-01,9.943148500000e-01,2.468933110000e+00
1.837500000000e+00,9.829049706500e-01,9.941884300000e-01,2.468220710000e+00
1.841667000000e+00,9.831092357600e-01,9.940774400000e-01,2.467474940000e+00
1.845833000000e+00,9.833045005800e-01,9.939820800000e-01,2.466695550000e+00
1.850000000000e+00,9.834935069100e-01,9.939023900000e-01,2.465882540000e+00
1.854167000000e+00,9.836716651900e-01,9.938382500000e-01,2.465036870000e+00
1.858333000000e+00,9.838441610300e-01,9.937897900000e-01,2.464159730000e+00
1.862500000000e+00,9.840049147600e-01,9.937567100000e-01,2.463251590000e+00
1.866667000000e+00,9.841609597200e-01,9.937390100000e-01,2.462314370000e+00
1.870833000000e+00,9.843050241500e-01,9.937364500000e-01,2.461349490000e+00
1.875000000000e+00,9.844454526900e-01,9.937488400000e-01,2.460358620000e+00
1.879167000000e+00,9.845744967500e-01,9.937759000000e-01,2.459343910000e+00
1.883333000000e+00,9.847010374100e-01,9.938173900000e-01,2.458307030000e+00
1.887500000000e+00,9.848174452800e-01,9.938728200000e-01,2.457250120000e+00
1.891667000000e+00,9.849324226400e-01,9.939420200000e-01,2.456175330000e+00
1.895833000000e+00,9.850389957400e-01,9.940244600000e-01,2.455085040000e+00
1.900000000000e+00,9.851452708200e-01,9.941198800000e-01,2.453980920000e+00
1.904167000000e+00,9.852451682100e-01,9.942276500000e-01,2.452864890000e+00
1.908333000000e+00,9.853457212400e-01,9.943473900000e-01,2.451739310000e+00
1.912500000000e+00,9.854421615600e-01,9.944786400000e-01,2.450605630000e+00
1.916667000000e+00,9.855401516000e-01,9.946209200000e-01,2.449465510000e+00
1.920833000000e+00,9.856361746800e-01,9.947735100000e-01,2.448321100000e+00
1.925000000000e+00,9.857345223400e-01,9.949361700000e-01,2.447173120000e+00
1.929167000000e+00,9.858330488200e-01,9.951081300000e-01,2.446022990000e+00
1.933333000000e+00,9.859343767200e-01,9.952889100000e-01,2.444871900000e+00
1.937500000000e+00,9.860377907800e-01,9.954778000000e-01,2.443720580000e+00
1.941667000000e+00,9.861444234800e-01,9.956742500000e-01,2.442569730000e+00
1.945833000000e+00,9.862546324700e-01,9.958775000000e-01,2.441420080000e+00
1.950000000000e+00,9.863682389300e-01,9.960872500000e-01,2.440271620000e+00
1.954167000000e+00,9.864867925600e-01,9.963026600000e-01,2.439124350000e+00
1.958333000000e+00,9.866086840600e-01,9.965233200000e-01,2.437978740000e+00
1.962500000000e+00,9.867364168200e-01,9.967485100000e-01,2.436834340000e+00
1.966667000000e+00,9.868674278300e-01,9.969778700000e-01,2.435690400000e+00
1.970833000000e+00,9.870047569300e-01,9.972105600000e-01,2.434547420000e+00
1.975000000000e+00,9.871451258700e-01,9.974463000000e-01,2.433403490000e+00
1.979167000000e+00,9.872919321100e-01,9.976843000000e-01,2.432258840000e+00
1.983333000000e+00,9.874413013500e-01,9.979240900000e-01,2.431112530000e+00
1.987500000000e+00,9.875971078900e-01,9.981651300000e-01,2.429963110000e+00
1.991667000000e+00,9.877549409900e-01,9.984069500000e-01,2.428810120000e+00
1.995833000000e+00,9.879186749500e-01,9.986487600000e-01,2.427652600000e+00
2.000000000000e+00,9.880840182300e-01,9.988904000000e-01,2.426488880000e+00
2.004167000000e+00,9.882545471200e-01,9.991310800000e-01,2.425318240000e+00
2.008333000000e+00,9.884260296800e-01,9.993703400000e-01,2.424139740000e+00
2.012500000000e+00,9.886018037800e-01,9.996078000000e-01,2.422952180000e+00
2.016667000000e+00,9.887780547100e-01,9.998428800000e-01,2.421754360000e+00
2.020833000000e+00,9.889575243000e-01,1.000075100000e+00,2.420545820000e+00
2.025000000000e+00,9.891369342800e-01,1.000304100000e+00,2.419324870000e+00
2.029167000000e+00,9.893183708200e-01,1.000529290000e+00,2.418091300000e+00
2.033333000000e+00,9.894991517100e-01,1.000750300000e+00,2.416843890000e+00
2.037500000000e+00,9.896808266600e-01,1.000966790000e+00,2.415581940000e+00
2.041667000000e+00,9.898614883400e-01,1.001178260000e+00,2.414304970000e+00
2.045833000000e+00,9.900415539700e-01,1.001384140000e+00,2.413012500000e+00
2.050000000000e+00,9.902203083000e-01,1.001584410000e+00,2.411703590000e+00
2.054167000000e+00,9.903972744900e-01,1.001778360000e+00,2.410378460000e+00
2.058333000000e+00,9.905724525500e-01,1.001965880000e+00,2.409037110000e+00
2.062500000000e+00,9.907447099700e-01,1.002146480000e+00,2.407678370000e+00
2.066667000000e+00,9.909149408300e-01,1.002319930000e+00,2.406303170000e+00
2.070833000000e+00,9.910809397700e-01,1.002485870000e+00,2.404911760000e+00
2.075000000000e+00,9.912447929400e-01,1.002644180000e+00,2.403503660000e+00
2.079167000000e+00,9.914034009000e-01,1.002794380000e+00,2.402079580000e+00
2.083333000000e+00,9.915596842800e-01,1.002936240000e+00,2.400640250000e+00
2.087500000000e+00,9.917096495600e-01,1.003069640000e+00,2.399185900000e+00
2.091667000000e+00,9.918573498700e-01,1.003194330000e+00,2.397717000000e+00
2.095833000000e+00,9.919977188100e-01,1.003310080000e+00,2.396235470000e+00
2.100000000000e+00,9.921358227700e-01,1.003416900000e+00,2.394740820000e+00
2.104167000000e+00,9.922659397100e-01,1.003514290000e+00,2.393234730000e+00
2.108333000000e+00,9.923937916800e-01,1.003602390000e+00,2.391718390000e+00
2.112500000000e+00,9.925130009700e-01,1.003681060000e+00,2.390192750000e+00
2.116667000000e+00,9.926301240900e-01,1.003750090000e+00,2.388658760000e+00
2.120833000000e+00,9.927380681000e-01,1.003809450000e+00,2.387118580000e+00
2.125000000000e+00,9.928440451600e-01,1.003859160000e+00,2.385572670000e+00
2.129167000000e+00,9.929406046900e-01,1.003899100000e+00,2.384022950000e+00
2.133333000000e+00,9.930353760700e-01,1.003929380000e+00,2.382471080000e+00
2.137500000000e+00,9.931205511100e-01,1.003949880000e+00,2.380917790000e+00
2.141667000000e+00,9.932042360300e-01,1.003960610000e+00,2.379365210000e+00
2.145833000000e+00,9.932783246000e-01,1.003961680000e+00,2.377815250000e+00
2.150000000000e+00,9.933512210800e-01,1.003953220000e+00,2.376268630000e+00
2.154167000000e+00,9.934147596400e-01,1.003935340000e+00,2.374727250000e+00
2.158333000000e+00,9.934772849100e-01,1.003907920000e+00,2.373193260000e+00
2.162500000000e+00,9.935309886900e-01,1.003871320000e+00,2.371667390000e+00
2.166667000000e+00,9.935840368300e-01,1.003825660000e+00,2.370151760000e+00
2.170833000000e+00,9.936287999200e-01,1.003771070000e+00,2.368647810000e+00
2.175000000000e+00,9.936732053800e-01,1.003707650000e+00,2.367156740000e+00
2.179167000000e+00,9.937102198600e-01,1.003635760000e+00,2.365680220000e+00
2.183333000000e+00,9.937471151400e-01,1.003555540000e+00,2.364219900000e+00
2.187500000000e+00,9.937776327100e-01,1.003467320000e+00,2.362776280000e+00
2.191667000000e+00,9.938083291100e-01,1.003371360000e+00,2.361351250000e+00
2.195833000000e+00,9.938338398900e-01,1.003267880000e+00,2.359946250000e+00
2.200000000000e+00,9.938597679100e-01,1.003157140000e+00,2.358561520000e+00
2.204167000000e+00,9.938818216300e-01,1.003039600000e+00,2.357198480000e+00
2.208333000000e+00,9.939044714000e-01,1.002915380000e+00,2.355858560000e+00
2.212500000000e+00,9.939247369800e-01,1.002785090000e+00,2.354541540000e+00
2.216667000000e+00,9.939457178100e-01,1.002648950000e+00,2.353248830000e+00
2.220833000000e+00,9.939656853700e-01,1.002507330000e+00,2.351980920000e+00
2.225000000000e+00,9.939866066000e-01,1.002360580000e+00,2.350737810000e+00
2.229167000000e+00,9.940080046700e-01,1.002209190000e+00,2.349520210000e+00
2.233333000000e+00,9.940303564100e-01,1.002053620000e+00,2.348328590000e+00
2.237500000000e+00,9.940545558900e-01,1.001894000000e+00,2.347162250000e+00
2.241667000000e+00,9.940798878700e-01,1.001731040000e+00,2.346021890000e+00
2.245833000000e+00,9.941082596800e-01,1.001565100000e+00,2.344907050000e+00
2.250000000000e+00,9.941377639800e-01,1.001396540000e+00,2.343817470000e+00
2.254167000000e+00,9.941715598100e-01,1.001225830000e+00,2.342752700000e+00
2.258333000000e+00,9.942063093200e-01,1.001053450000e+00,2.341712710000e+00
2.262500000000e+00,9.942463636400e-01,1.000879880000e+00,2.340696100000e+00
2.266667000000e+00,9.942873716400e-01,1.000705480000e+00,2.339702370000e+00
2.270833000000e+00,9.943343401000e-01,1.000530720000e+00,2.338731290000e+00
2.275000000000e+00,9.943820834200e-01,1.000356080000e+00,2.337781430000e+00
2.279167000000e+00,9.944363832500e-01,1.000181910000e+00,2.336851600000e+00
2.283333000000e+00,9.944912791300e-01,1.000008700000e+00,2.335941550000e+00
2.287500000000e+00,9.945530295400e-01,9.998369800000e-01,2.335049150000e+00
2.291667000000e+00,9.946150779700e-01,9.996669900000e-01,2.334173680000e+00
2.295833000000e+00,9.946840405500e-01,9.994993800000e-01,2.333314180000e+00
2.300000000000e+00,9.947530627300e-01,9.993342800000e-01,2.332468750000e+00
2.304167000000e+00,9.948288202300e-01,9.991722700000e-01,2.331636190000e+00
2.308333000000e+00,9.949044585200e-01,9.990137200000e-01,2.330815790000e+00
2.312500000000e+00,9.949863553000e-01,9.988589300000e-01,2.330005410000e+00
2.316667000000e+00,9.950678348500e-01,9.987083100000e-01,2.329204080000e+00
2.320833000000e+00,9.951550960500e-01,9.985622200000e-01,2.328410630000e+00
2.325000000000e+00,9.952416420000e-01,9.984208900000e-01,2.327623370000e+00
2.329167000000e+00,9.953332543400e-01,9.982848200000e-01,2.326841120000e+00
2.333333000000e+00,9.954239726100e-01,9.981541600000e-01,2.326062920000e+00
2.337500000000e+00,9.955189228100e-01,9.980292300000e-01,2.325287340000e+00
2.341667000000e+00,9.956128001200e-01,9.979102000000e-01,2.324512960000e+00
2.345833000000e+00,9.957100153000e-01,9.977975500000e-01,2.323739290000e+00
2.350000000000e+00,9.958060383800e-01,9.976912100000e-01,2.322964670000e+00
2.354167000000e+00,9.959045648600e-01,9.975916100000e-01,2.322188380000e+00
2.358333000000e+00,9.960017800300e-01,9.974988100000e-01,2.321409700000e+00
2.362500000000e+00,9.961006641400e-01,9.974130400000e-01,2.320627690000e+00
2.366667000000e+00,9.961981773400e-01,9.973343600000e-01,2.319841380000e+00
2.370833000000e+00,9.962965846100e-01,9.972629500000e-01,2.319050550000e+00
2.375000000000e+00,9.963936805700e-01,9.971988800000e-01,2.318253990000e+00
2.379167000000e+00,9.964910149600e-01,9.971422600000e-01,2.317451720000e+00
2.383333000000e+00,9.965870380400e-01,9.970931400000e-01,2.316643240000e+00
2.387500000000e+00,9.966827631000e-01,9.970514800000e-01,2.315827850000e+00
2.391667000000e+00,9.967772960700e-01,9.970173800000e-01,2.315005540000e+00
2.395833000000e+00,9.968710541700e-01,9.969908600000e-01,2.314176080000e+00
2.400000000000e+00,9.969638586000e-01,9.969717900000e-01,2.313338990000e+00
2.404167000000e+00,9.970555901500e-01,9.969601600000e-01,2.312494520000e+00
2.408333000000e+00,9.971464872400e-01,9.969559300000e-01,2.311642650000e+00
2.412500000000e+00,9.972361922300e-01,9.969590300000e-01,2.310782910000e+00
2.416667000000e+00,9.973252415700e-01,9.969692800000e-01,2.309915540000e+00
2.420833000000e+00,9.974130988100e-01,9.969866900000e-01,2.309041020000e+00
2.425000000000e+00,9.975004792200e-01,9.970110100000e-01,2.308158870000e+00
2.429167000000e+00,9.975867271400e-01,9.970421200000e-01,2.307269570000e+00
2.433333000000e+00,9.976727366400e-01,9.970799100000e-01,2.306373120000e+00
2.437500000000e+00,9.977577328700e-01,9.971241400000e-01,2.305469750000e+00
2.441667000000e+00,9.978427290900e-01,9.971746200000e-01,2.304559470000e+00
2.445833000000e+00,9.979268312500e-01,9.972311300000e-01,2.303642750000e+00
2.450000000000e+00,9.980111718200e-01,9.972935300000e-01,2.302719590000e+00
2.454167000000e+00,9.980949163400e-01,9.973614800000e-01,2.301790000000e+00
